programm_id,nische,brand_haendler,url_programm,netzwerk,zielmarkt,provision,provision_datenqualitaet,cookie_dauer,cookie_datenqualitaet,aov_bekannt,social_media_erlaubt,instagram_erlaubt,deep_links,produktfeed_api,internationale_lieferung,besonderheiten,quelle_url,pruefdatum,quelle_datei
P-D065,Fitness,Tonal,https://www.affiliate-marketing.de/partnerprogramme/tonal.com,Impact,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Hoher Produktpreis, Konditionen nicht öffentlich. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026)",https://www.affiliate-marketing.de/partnerprogramme/tonal.com,2026-09-26,quellen/raw_programs_D.csv
P-D066,Fitness,Hydrow,https://www.affiliate-marketing.de/partnerprogramme/hydrow.com,Impact,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/hydrow.com,2026-09-26,quellen/raw_programs_D.csv
P-D067,Fitness,Sport-Thieme,https://www.affiliate-marketing.de/partnerprogramme/sport-thieme.de,Awin + Tradedoubler,DE,10 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/sport-thieme.de,2026-09-26,quellen/raw_programs_D.csv
P-D068,Fitness,Gorilla Sports DE,https://www.affiliate-marketing.de/partnerprogramme/gorillasports.de,nur SaleGains-Listing (Sub-Netzwerk),DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kein Primärnetzwerk gefunden.,https://www.affiliate-marketing.de/partnerprogramme/gorillasports.de,2026-09-26,quellen/raw_programs_D.csv
P-D069,Fitness,WHOOP,https://www.affiliate-marketing.de/partnerprogramme/whoop.com,Impact,global (inkl. DE/AT/CH/UK/US),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/whoop.com,2026-09-26,quellen/raw_programs_D.csv
P-D070,Fitness,Therabody,https://www.affiliate-marketing.de/partnerprogramme/therabody.com,Impact (US + International),"US, EU, UK",5 % (FlexOffers US),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/therabody.com,2026-09-26,quellen/raw_programs_D.csv
P-D071,Fitness,Hyperice,https://www.affiliate-marketing.de/partnerprogramme/hyperice.com,Awin,"US, UK, DE",US 5-20 %; UK 5 %; DE 5 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/hyperice.com,2026-09-26,quellen/raw_programs_D.csv
P-D072,Running,On (On Running),https://www.on.com/en-us/explore/affiliates,"Awin (US, DE, CH, UK, AT, CA)","US, DACH, UK","18 % (Netzwerkangabe, evtl. Höchstsatz)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,ja ('Sign up for the program that suits your content'),UNKNOWN,UNKNOWN,UNKNOWN,ja (Multi-Country),Auffällig hohe Rate - vor Nutzung im Awin-Account prüfen. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.on.com/en-us/explore/affiliates ; https://www.affiliate-marketing.de/partnerprogramme/on.com,2026-09-26,quellen/raw_programs_D.csv
P-D073,Running,Nike,https://www.nike.com/help/a/nike-affiliate-program,CJ,US,bis 15 % auf US-Sales,CLAIMED,7 Tage,VERIFIED,UNKNOWN,ja (Influencer & Creators ausdrücklich),ja (implizit),UNKNOWN,ja (automatisierte Produktfeeds),US,"Gift Cards nicht provisionsfähig; Aufnahme nach Traffic, Ästhetik, Brand-Fit.",https://www.nike.com/help/a/nike-affiliate-program,2026-09-26,quellen/raw_programs_D.csv
P-D074,Running,adidas,https://www.affiliate-marketing.de/partnerprogramme/adidas.de,Awin (DE/AT/CH/UK); Impact (US),"DE, AT, CH, UK, US",DE/AT/CH 2 %; UK 6 %; US UNKNOWN,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Deutliches Gefälle DACH vs. UK. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/adidas.de ; https://www.affiliate-marketing.de/partnerprogramme/adidas.com,2026-09-26,quellen/raw_programs_D.csv
P-D075,Running,Tradeinn / Runnerinn,https://www.affiliate-marketing.de/partnerprogramme/runnerinn.com,belboon,DE + weitere Länder,5 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ja (Programme für viele Länder),Tracking Fingerprint + Cookie. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/tradeinn.com,2026-09-26,quellen/raw_programs_D.csv
P-D076,Running,ASICS America,https://www.affiliate-marketing.de/partnerprogramme/asics.com,FlexOffers (Sub-Netzwerk),US,"2,4 %",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kein Primärnetzwerk im Verzeichnis. Brooks/Hoka/Running Warehouse: kein Eintrag gefunden.,https://www.affiliate-marketing.de/partnerprogramme/asics.com,2026-09-26,quellen/raw_programs_D.csv
P-D077,Cycling/E-Bike,Canyon,https://www.canyon.com/en-us/affiliate-program/,UNKNOWN (nicht auf Seite genannt),US (global),2 % Basis auf Bikes; höher für ausgewählte Produkte/Partner,VERIFIED,30 Tage,VERIFIED,UNKNOWN,ja (Creator ausdrücklich),UNKNOWN,UNKNOWN,UNKNOWN,ja,Seed-Produkte; saisonale Aktionen.,https://www.canyon.com/en-us/affiliate-program/,2026-09-26,quellen/raw_programs_D.csv
P-D078,Cycling/E-Bike,ROSE Bikes,https://www.affiliate-marketing.de/partnerprogramme/rosebikes.de,Awin,DE,5 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/rosebikes.de,2026-09-26,quellen/raw_programs_D.csv
P-D079,Cycling/E-Bike,bike-components,https://www.affiliate-marketing.de/partnerprogramme/bike-components.de,Awin (+ uppr 2-5 %),DE,3 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/bike-components.de,2026-09-26,quellen/raw_programs_D.csv
P-D080,Cycling/E-Bike,Lucky Bike,https://www.affiliate-marketing.de/partnerprogramme/lucky-bike.de,Webgains,DE,5 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/lucky-bike.de,2026-09-26,quellen/raw_programs_D.csv
P-D081,Cycling/E-Bike,Aventon (E-Bikes),https://www.aventon.com/pages/affiliate-program,AvantLink,US,4 %,VERIFIED,30 Tage,VERIFIED,"k. A.; Conversion Rate 2,5 % (Brand)",ja (Social-Media-Sites ausdrücklich),ja,UNKNOWN,ja (AvantLink-Datafeeds),US,UNKNOWN,https://www.aventon.com/pages/affiliate-program,2026-09-26,quellen/raw_programs_D.csv
P-D082,Cycling/E-Bike,Rad Power Bikes,https://www.affiliate-marketing.de/partnerprogramme/radpowerbikes.com,Impact,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/radpowerbikes.com,2026-09-26,quellen/raw_programs_D.csv
P-D083,Cycling/E-Bike,Lectric eBikes,https://www.affiliate-marketing.de/partnerprogramme/lectricebikes.com,Impact,"US, CA",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/lectricebikes.com,2026-09-26,quellen/raw_programs_D.csv
P-D084,Cycling/E-Bike,VanMoof,https://www.affiliate-marketing.de/partnerprogramme/vanmoof.com,MCANISM (Sub-Netzwerk),"DE, NL","3,5 %",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Nach Insolvenz 2023 unter neuem Eigentümer (Wissensstand, 2026 nicht verifiziert); Cowboy/Ampler: kein Programm gefunden.",https://www.affiliate-marketing.de/partnerprogramme/vanmoof.com,2026-09-26,quellen/raw_programs_D.csv
P-D085,Cycling/E-Bike,Competitive Cyclist,https://www.affiliate-marketing.de/partnerprogramme/competitivecyclist.com,Impact,"US, CA",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/competitivecyclist.com,2026-09-26,quellen/raw_programs_D.csv
P-D086,Cycling/E-Bike,Zwift,https://www.affiliate-marketing.de/partnerprogramme/zwift.com,Impact,global (inkl. DE/UK/US),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/zwift.com,2026-09-26,quellen/raw_programs_D.csv
P-D087,Cycling/E-Bike,Wiggle (UK),https://www.affiliate-marketing.de/partnerprogramme/wiggle.co.uk,nur SaleGains-Listing,UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Status 2026 unklar (nach Insolvenz 2023 Marke bei Frasers Group - Wissensstand); Chain Reaction nur AU-Impact-Listing.,https://www.affiliate-marketing.de/partnerprogramme/wiggle.co.uk,2026-09-26,quellen/raw_programs_D.csv
P-D088,Golf,SkyTrak (Golf-Simulator/Launch Monitor),https://www.skytrakgolf.com/pages/affiliates,Awin (US) + CJ,US,Awin 15 %; CJ 10 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,"k. A.; Aktion 'Save 1.300 USD off ST MAX' deutet auf Warenkorb im hohen 4-stelligen USD-Bereich (Produktpreis, nicht AOV)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hochinteressant: hoher Produktpreis + zweistellige Rate. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.skytrakgolf.com/pages/affiliates ; https://www.affiliate-marketing.de/partnerprogramme/skytrakgolf.com,2026-09-26,quellen/raw_programs_D.csv
P-D089,Golf,Rapsodo (Launch Monitor),https://www.affiliate-marketing.de/partnerprogramme/rapsodo.com,Impact,US,"UNKNOWN (Sub-Netzwerke 3,5-3,75 %)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/rapsodo.com,2026-09-26,quellen/raw_programs_D.csv
P-D090,Golf,Uneekor / Foresight Sports / Rain or Shine Golf,https://www.affiliate-marketing.de/partnerprogramme/foresightsports.com,-,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kein öffentliches Affiliate-Programm gefunden (Foresight nur als 'Bushnell Golf' Sub-Listing).,https://www.affiliate-marketing.de/partnerprogramme/foresightsports.com,2026-09-26,quellen/raw_programs_D.csv
P-D091,Golf,2nd Swing Golf,https://www.2ndswing.com/affiliate-program,Awin,US,15 % auf ausgewählte Neuheiten (14 Tage Attribution); 5 % auf alles andere (30 Tage),VERIFIED,14 / 30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Creatives inkl. Videos,UNKNOWN,Gebrauchte + neue Schläger; Auto-Deposit.,https://www.2ndswing.com/affiliate-program,2026-09-26,quellen/raw_programs_D.csv
P-D092,Golf,Golf House (DE/AT),https://www.affiliate-marketing.de/partnerprogramme/golfhouse.de,Awin,"DE, AT",6 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/golfhouse.de,2026-09-26,quellen/raw_programs_D.csv
P-D093,Golf,Golfshop.de,https://www.affiliate-marketing.de/partnerprogramme/golfshop.de,ADCELL,"DE, AT, CH","2,5-6 %",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/golfshop.de,2026-09-26,quellen/raw_programs_D.csv
P-D094,Golf,American Golf (UK),https://www.affiliate-marketing.de/partnerprogramme/americangolf.co.uk,Partnerize,UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/americangolf.co.uk,2026-09-26,quellen/raw_programs_D.csv
P-D095,Golf,TaylorMade,https://www.affiliate-marketing.de/partnerprogramme/taylormadegolf.com,Impact,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/taylormadegolf.com,2026-09-26,quellen/raw_programs_D.csv
P-D096,Golf,Callaway Golf,https://www.affiliate-marketing.de/partnerprogramme/callawaygolf.com,Partnerize,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/callawaygolf.com,2026-09-26,quellen/raw_programs_D.csv
P-D097,Golf,PGA TOUR Superstore,https://www.affiliate-marketing.de/partnerprogramme/pgatoursuperstore.com,Impact,US,"UNKNOWN (Sub-Netzwerke 0,4-4,6 %)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/pgatoursuperstore.com,2026-09-26,quellen/raw_programs_D.csv
P-D098,Golf,Golf Galaxy (Dick's),https://www.affiliate-marketing.de/partnerprogramme/golfgalaxy.com,Impact,US,UNKNOWN (FlexOffers 8 %),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/golfgalaxy.com,2026-09-26,quellen/raw_programs_D.csv
P-D099,Golf,Carl's Golfland,https://www.affiliate-marketing.de/partnerprogramme/carlsgolfland.com,Ascend (Pepperjam),US,4 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/carlsgolfland.com,2026-09-26,quellen/raw_programs_D.csv
P-D100,Beauty/Skincare,Sephora DE,https://www.affiliate-marketing.de/partnerprogramme/sephora.de,Awin,DE,12 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/sephora.de,2026-09-26,quellen/raw_programs_D.csv
P-D101,Beauty/Skincare,Sephora US,https://www.affiliate-marketing.de/partnerprogramme/sephora.de,Rakuten,"US, CA","UNKNOWN (FlexOffers 3,2 %)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/sephora.de,2026-09-26,quellen/raw_programs_D.csv
P-D102,Beauty/Skincare,Ulta Beauty,https://www.ulta.com/company/affiliates,Impact,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Affiliate-Seite beim Prüfen im Wartungsmodus. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/ulta.com,2026-09-26,quellen/raw_programs_D.csv
P-D103,Beauty/Skincare,Douglas,https://www.affiliate-marketing.de/partnerprogramme/douglas.de,Awin,"DE, AT, CH",5-10 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/douglas.de,2026-09-26,quellen/raw_programs_D.csv
P-D104,Beauty/Skincare,Flaconi,https://www.affiliate-marketing.de/partnerprogramme/flaconi.de,Awin,"DE, AT, CH (+PL, BE, NL)",3-5 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/flaconi.de,2026-09-26,quellen/raw_programs_D.csv
P-D105,Beauty/Skincare,Notino,https://www.affiliate-marketing.de/partnerprogramme/notino.de,nur MyLead (Lead-Kampagne),DE,"0,02 EUR/Lead (kein Sale-Programm gelistet)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kein klassisches Sale-Programm in Primärnetzwerken gefunden.,https://www.affiliate-marketing.de/partnerprogramme/notino.de,2026-09-26,quellen/raw_programs_D.csv
P-D106,Beauty/Skincare,LOOKFANTASTIC,https://www.lookfantastic.com/c/affiliates/,Awin,"UK/IE, DACH, US, International",UK 15 %; DACH 12 %; US 10 %; Intl 10 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ja (Länderprogramme),UK höchste Rate. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/lookfantastic.de,2026-09-26,quellen/raw_programs_D.csv
P-D107,Beauty/Skincare,Cult Beauty,https://www.cultbeauty.co.uk/c/info/affiliates/,Awin,UK,"bis 15 %; nur 1 % bei Promo-Code-Bestellungen, Elektronik-SKUs, Goody Bags, ausgewählten Marken",CLAIMED,30 Tage,VERIFIED,UNKNOWN,NEIN über Awin: 'does not work with influencers via the Awin affiliate channel' (in-house),nur via in-house Influencer-Programm,UNKNOWN,UNKNOWN,UNKNOWN,Gutscheinseiten nur auf Einladung. Für IG-Theme-Pages Affiliate-Kanal faktisch versperrt.,https://www.cultbeauty.co.uk/c/info/affiliates/,2026-09-26,quellen/raw_programs_D.csv
P-D108,Beauty/Skincare,Space NK,https://www.affiliate-marketing.de/partnerprogramme/spacenk.com,Awin,"UK, ROW (inkl. DE/AT/CH)",7 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ja (ROW-Programm),Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/spacenk.com,2026-09-26,quellen/raw_programs_D.csv
P-D109,Haircare,Dyson (Airwrap etc.) DE/AT/CH,https://www.affiliate-marketing.de/partnerprogramme/dyson.de,Awin,"DE, AT, CH","DE 5 %; AT 4,2 %; CH 3 %",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Premium-Haartools; US/UK-Programm im Verzeichnis nicht belegt. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/dyson.de,2026-09-26,quellen/raw_programs_D.csv
P-D110,Haircare,ghd,https://www.affiliate-marketing.de/partnerprogramme/ghdhair.com,Awin,"DE, UK, US",DE 5 %; UK 1-5 %; US 5 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/ghdhair.com,2026-09-26,quellen/raw_programs_D.csv
P-D111,Haircare,OLAPLEX,https://www.affiliate-marketing.de/partnerprogramme/olaplex.com,"Rakuten (US, UK)","US, CA, UK","UNKNOWN (FlexOffers US 4 %, UK 2,4 %)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/olaplex.com,2026-09-26,quellen/raw_programs_D.csv
P-D112,Beauty/Skincare,The Ordinary (DECIEM),https://www.affiliate-marketing.de/partnerprogramme/theordinary.com,Awin,"UK, DE",UK 13 %; DE 13-20 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,niedriger Warenkorb (Produkte meist < 20 EUR) - keine AOV-Zahl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/theordinary.com,2026-09-26,quellen/raw_programs_D.csv
P-D113,Beauty/Skincare,Glossier,https://www.affiliate-marketing.de/partnerprogramme/glossier.com,Impact,"US, UK, EU, CA",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/glossier.com,2026-09-26,quellen/raw_programs_D.csv
P-D114,Beauty/Skincare,Estée Lauder,https://www.affiliate-marketing.de/partnerprogramme/esteelauder.com,Rakuten,"US, CA","UNKNOWN (FlexOffers 3,2 %)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clinique/Kiehl's: kein Eintrag gefunden. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/esteelauder.com,2026-09-26,quellen/raw_programs_D.csv
P-D115,Beauty/Skincare,FOREO,https://www.foreo.com/affiliate-program,"Awin (US 6 %, UK 6 %), Daisycon (EU 4 %), Rakuten, Webgains (US 5 %)",global,2-15 % (Brand); Netzwerk: 4-6 %,CLAIMED,60 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ja (global),"Beauty-Devices (LED/UFO, Microcurrent) mit hohem Produktpreis.",https://www.foreo.com/affiliate-program ; https://www.affiliate-marketing.de/partnerprogramme/foreo.com,2026-09-26,quellen/raw_programs_D.csv
P-D116,Beauty/Skincare,CurrentBody DE (LED-Masken),https://www.affiliate-marketing.de/partnerprogramme/currentbody.de,Awin,DE,2-4 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Trotz hochpreisiger LED-Masken niedrige Rate; UK/US-Programm nicht gefunden. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/currentbody.de,2026-09-26,quellen/raw_programs_D.csv
P-D117,Beauty/Skincare,medicube (Age-R Devices),https://www.affiliate-marketing.de/partnerprogramme/medicube.us,Awin,US,20 %,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Sehr hohe Rate für K-Beauty/Beauty-Devices. Netzwerkdaten via Verzeichnis affiliate-marketing.de (Stand 26.09.2026),https://www.affiliate-marketing.de/partnerprogramme/medicube.us,2026-09-26,quellen/raw_programs_D.csv
