shortcode,url,handle,posted_at_utc,is_new,seen_last_week,age_days,views,metric,topic_index,topic_pct,in_top_quartile,followers,followers_source,vpf,tier,likes,comments,likes_per_view,n_topics,topics,topic_group,kw_room,kw_style,kw_setting,kw_combo,hook,hook_source,hook_h,ai_disclosed_kw,caption_first_line,code_room,code_style,code_hook,code_production,code_realism
Dapw1A6uI8Q,https://www.instagram.com/reel/Dapw1A6uI8Q/,ashevilleglamping,2026-07-11T12:26:28.814000+00:00,False,,75.5,903000,views,0.5644,0.4167,False,256000,embed_reel,3.5273,3_VERY_GOOD,69053,177,0.0765,2,treehouse;treehouse-hotel,hotel_resort,whole_home,other,rain,other × whole_home,descriptive,code,descriptive,False,🌲 Treehouse ASMR 🌧️ The sound of rain on the roof.,whole_home,cozy_rustic,descriptive,real_footage,real_existing
Dc1Nicyg5uE,https://www.instagram.com/reel/Dc1Nicyg5uE/,lyubovspaces,2026-09-03T16:11:47.134000+00:00,False,,21.3,22600,views,0.5622,0.4167,False,12000,embed_reel,1.8833,2_GOOD,226,,0.01,1,desert-house,unusual_home,whole_home,other,desert,other × whole_home,curiosity,code,descriptive,False,The desert looks empty.,whole_home,biophilic,curiosity,ai_generated,fantasy_impossible
DbUqSgCtQO8,https://www.instagram.com/reel/DbUqSgCtQO8/,muhammad_azhar_official,2026-07-28T04:16:40.926000+00:00,False,,58.8,159000,views,0.5579,0.1667,False,6000,embed_reel,26.5,5_EXTREME_OUTLIER,5493,56,0.0345,1,architecture-design,architecture,whole_home,other,none,other × whole_home,promotional,code,descriptive,False,"We are a team of Architects and Engineers, Providing High Quality of work.",whole_home,cozy_rustic,promotional,ai_generated,aspirational_realistic
DUcxpnYEUVx,https://www.instagram.com/reel/DUcxpnYEUVx/,archpro.live,2026-02-07T08:15:10.217000+00:00,False,,229.7,127000,views,0.557,0.3333,False,524000,embed_reel,0.2424,1_NORMAL,2866,72,0.0226,1,tropical-house,style,whole_home,tropical,none,tropical × whole_home,descriptive,code,instructional,False,"Step inside The Palagiri House in Kochi, a 9,000 sq.",whole_home,tropical,descriptive,real_footage,real_existing
DP4Um94DUvr,https://www.instagram.com/reel/DP4Um94DUvr/,junkearl,2025-10-16T18:23:10.025000+00:00,False,,343.2,374000,views,0.5557,0.375,False,3000,embed_reel,124.6667,5_EXTREME_OUTLIER,11693,63,0.0313,1,house-in-the-forest,unusual_home,whole_home,other,forest,other × whole_home,instructional,code,descriptive,False,5 pro tips to help you in 99 nights in the forest !,other,other,instructional,3d_render,fantasy_impossible
DbI37Oqo9WK,https://www.instagram.com/reel/DbI37Oqo9WK/,evlin.ononna,2026-07-23T14:24:57.134000+00:00,False,,63.4,2100000,views,0.5455,0.4167,False,16000,embed_reel,131.25,5_EXTREME_OUTLIER,186609,1098,0.0889,1,cozy-rain,cozy_ambience,other,cozy_rustic,mountain_snow,cozy_rustic × other,pov,code,pov,False,pov: you're watching a storm roll over the valley from your quiet mountain balcony ⛈️ 🌧️ steady rain falling over a mist,other,minimalist,pov,unclear,aspirational_realistic
DSZdhDgiF-0,https://www.instagram.com/reel/DSZdhDgiF-0/,architect_hitesh,2025-12-18T08:18:43.738000+00:00,False,,280.7,249000,views,0.5449,0.3333,False,262000,embed_reel,0.9504,2_GOOD,3703,40,0.0149,1,modern-villa,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,descriptive,code,descriptive,False,modern house design luxury house modern villa luxury villa design house elevation modern home design contemporary house,whole_home,modern_luxury,descriptive,ai_generated,aspirational_realistic
DWC44oQjz0X,https://www.instagram.com/reel/DWC44oQjz0X/,diycraftstvofficial,2026-03-19T00:00:55.290000+00:00,False,,190.0,1000000,views,0.5405,0.5,False,6000000,embed_reel,0.1667,1_NORMAL,14935,36,0.0149,1,infinity-pools,pool,pool,modern_luxury,cliff,modern_luxury × pool,descriptive,code,aspirational,False,The moment a luxury infinity pool comes to life on the edge of a cliff,pool,modern_luxury,descriptive,ai_generated,aspirational_realistic
DWJ1aOIiing,https://www.instagram.com/reel/DWJ1aOIiing/,vishnu_xo,2026-03-21T16:45:14.346000+00:00,False,,187.3,188000,views,0.5402,0.5,False,406000,embed_reel,0.4631,1_NORMAL,6438,34,0.0342,1,luxury-bedroom,luxury_room,bedroom,modern_luxury,none,modern_luxury × bedroom,fantasy,code,descriptive,False,"Not a bedroom… this is a whole universe 🌌✨ Sleep under stars, wake up in luxury.",bedroom,dark_luxury,fantasy,3d_render,stylized_dreamy
Db9ODNdBcjh,https://www.instagram.com/reel/Db9ODNdBcjh/,remodel_design_,2026-08-12T22:18:47.315000+00:00,False,,43.1,156000,views,0.5389,0.4167,False,77000,embed_reel,2.026,3_VERY_GOOD,9385,47,0.0602,1,futuristic-interior,future_arch,whole_home,futuristic,rain,futuristic × whole_home,descriptive,code,aspirational,False,"Modern High-Rise, Floor-to-Ceiling Glass & Moody Tones 💡 #ModernMinimalism #HighRiseLiving #LuxuryApartment #RainyCityVi",living_room,minimalist,descriptive,ai_generated,aspirational_realistic
DQuNebgiM2K,https://www.instagram.com/reel/DQuNebgiM2K/,the.nuance.studio,2025-11-06T16:39:49.402000+00:00,False,,322.3,156000,views,0.5352,0.5,False,8000,embed_reel,19.5,4_VIRAL,4734,192,0.0303,1,parametric-architecture,future_arch,office_library,futuristic,none,futuristic × office_library,descriptive,code,descriptive,False,.,whole_home,minimalist,descriptive,3d_render,aspirational_realistic
DYKXXxASMxM,https://www.instagram.com/reel/DYKXXxASMxM/,nesthome.03,2026-05-10T14:44:47.321000+00:00,False,,137.4,89800,views,0.527,0.5,False,39000,embed_reel,2.3026,3_VERY_GOOD,7780,51,0.0866,1,cozy-winter-cabin,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,descriptive,code,descriptive,False,Warm Cabin on a Freezing Winter Night ❄️🔥 #WinterCabin #SnowfallMood #USAWinter #LuxembourgViews #CozyNight,whole_home,cozy_rustic,descriptive,ai_generated,stylized_dreamy
DXvgIb0RtZR,https://www.instagram.com/reel/DXvgIb0RtZR/,nesthome.03,2026-04-30T04:21:50.657000+00:00,False,,147.8,102000,views,0.5062,0.4167,False,39000,embed_reel,2.6154,3_VERY_GOOD,7874,69,0.0772,1,cozy-cabin-in-the-snow,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,question,code,question,False,"Silence, snow, and a warm glow inside… would you live here for a week?",whole_home,cozy_rustic,question,ai_generated,stylized_dreamy
DXR1QLegfen,https://www.instagram.com/reel/DXR1QLegfen/,proud_and_property,2026-04-18T15:49:11.190000+00:00,False,,159.3,877000,views,0.5011,0.4167,False,50000,embed_reel,17.54,4_VIRAL,30447,23,0.0347,1,luxury-house,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,promotional,code,promotional,False,Brand New Luxury House for Sale ✨ Experience premium living in this beautifully designed brand new house,whole_home,modern_luxury,promotional,real_footage,real_existing
C1NDDnuJ1xR,https://www.instagram.com/reel/C1NDDnuJ1xR/,trillionaireestates,2023-12-23T17:26:12.149000+00:00,False,,1006.3,138000,views,0.492,0.4167,False,362000,embed_reel,0.3812,1_NORMAL,6312,16,0.0457,1,futuristic-home,future_arch,whole_home,futuristic,mountain_snow,futuristic × whole_home,descriptive,code,descriptive,False,An A.I.,pool,modern_luxury,descriptive,ai_generated,stylized_dreamy
DarfeElNhyc,https://www.instagram.com/reel/DarfeElNhyc/,treecraftdesignbuild,2026-07-12T04:33:16.835000+00:00,False,,74.8,1300000,views,0.4906,0.4167,False,43000,embed_reel,30.2326,5_EXTREME_OUTLIER,93223,283,0.0717,1,treehouse,unusual_home,whole_home,other,forest,other × whole_home,descriptive,code,descriptive,False,Building a 33ft suspension bridge between the main treehouse and the outpost treehouse!,other,cozy_rustic,descriptive,real_footage,real_existing
DLJtY_mt3sV,https://www.instagram.com/reel/DLJtY_mt3sV/,insmultiverse,2025-06-21T05:49:49.862000+00:00,False,,460.8,318000,views,0.4825,0.5,False,79000,embed_reel,4.0253,3_VERY_GOOD,12964,1376,0.0408,3,dream-bedroom;dream-bedrooms;dream-room,fantasy_dream,bedroom,other,none,other × bedroom,choice,code,choice,False,Which bedroom would you pick to nap in?,bedroom,minimalist,choice,ai_generated,stylized_dreamy
DTvByw5kyek,https://www.instagram.com/reel/DTvByw5kyek/,siyad_abdali,2026-01-20T13:51:09.900000+00:00,False,,247.4,316000,views,0.4795,0.4167,False,4000000,embed_reel,0.079,1_NORMAL,15214,63,0.0481,1,dream-bedroom,luxury_room,bedroom,other,none,other × bedroom,descriptive,code,aspirational,False,A Dreamy Bunk Bed Room Made for Warm Nights and Quiet Moments,bedroom,other,descriptive,ai_generated,stylized_dreamy
CnYvCpzhbKF,https://www.instagram.com/reel/CnYvCpzhbKF/,d.signers,2023-01-14T07:02:40.576000+00:00,False,,1349.7,887000,views,0.4795,0.4167,False,4000000,embed_reel,0.2218,1_NORMAL,,130,,1,infinity-pools,pool,pool,tropical,none,tropical × pool,aspirational,code,question,False,How amazing is this infinity pool view😍 🌃 Share this with someone that would love this 👇 📍 #indonesia #bali 🎥 by @heyits,pool,tropical,aspirational,real_footage,real_existing
DYFY7dOM8m8,https://www.instagram.com/reel/DYFY7dOM8m8/,atelier.chatvolant,2026-05-08T16:22:11.829000+00:00,False,,139.3,110000,views,0.4622,0.3333,False,275000,embed_reel,0.4,1_NORMAL,4170,30,0.0379,1,tropical-house-architecture-styles,architecture,whole_home,tropical,forest,tropical × whole_home,descriptive,code,descriptive,False,"The Forest House - Concrete, glass, bamboo and tropical nature flowing together as one seamless space.",living_room,brutalist,descriptive,ai_generated,stylized_dreamy
DYWIw3-Cyky,https://www.instagram.com/reel/DYWIw3-Cyky/,thetenderline,2026-05-15T04:28:01.877000+00:00,False,,132.8,139000,views,0.455,0.3333,False,11000,embed_reel,12.6364,4_VIRAL,8359,54,0.0601,1,art-deco-interior-design,style,other,art_deco,none,art_deco × other,descriptive,code,descriptive,False,Art Deco hits Modernism.,living_room,art_deco,descriptive,unclear,aspirational_realistic
C7J_w0Tg3eM,https://www.instagram.com/reel/C7J_w0Tg3eM/,jessicaannereed,2024-05-19T16:08:03.840000+00:00,False,,858.3,62200,views,0.4462,0.3333,False,,,,,,,,1,organic-modern,style,whole_home,biophilic,none,biophilic × whole_home,descriptive,heuristic,descriptive,False,"ORGANIC MODERN HOME INSPO Comment ""Inspo"" to shop my home!",,,,,
DOlFHUgEd5m,https://www.instagram.com/reel/DOlFHUgEd5m/,ayeshadeary5,2025-09-14T10:30:48.601000+00:00,False,,375.6,294000,views,0.4461,0.3333,False,16000,embed_reel,18.375,4_VIRAL,26902,1394,0.0915,2,dream-bedroom;dream-bedrooms,luxury_room,bedroom,other,none,other × bedroom,choice,code,choice,False,Choose your new dreamy bedroom,bedroom,cozy_rustic,choice,ai_generated,stylized_dreamy
DZx1gIBofW9,https://www.instagram.com/reel/DZx1gIBofW9/,buildsinblack,2026-06-19T19:09:50.940000+00:00,False,,97.2,1300000,views,0.4407,0.4167,False,55000,embed_reel,23.6364,5_EXTREME_OUTLIER,78493,1095,0.0604,1,modern-architecture,architecture,whole_home,modern_luxury,none,modern_luxury × whole_home,descriptive,code,fantasy,False,"Series 001 — Ancient Ruins, Episode 01: an abandoned monastery reimagined as a black contempora",whole_home,dark_luxury,descriptive,ai_generated,stylized_dreamy
DUgZ3OLkVJg,https://www.instagram.com/reel/DUgZ3OLkVJg/,imaginativemike,2026-02-08T18:04:16.496000+00:00,False,,228.2,74900,views,0.4396,0.4167,False,506000,embed_reel,0.148,1_NORMAL,3985,219,0.0532,1,cozy-winter-cabin,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,pov,code,fantasy,False,"Imagine you are in the cozy of a warm room, looking out at the many stars the night sky has to offer.",bedroom,cozy_rustic,pov,ai_generated,stylized_dreamy
DTVkScRCNth,https://www.instagram.com/reel/DTVkScRCNth/,darjawren,2026-01-10T16:32:19.963000+00:00,False,,257.3,1000000,views,0.4348,0.3333,False,154000,embed_reel,6.4935,4_VIRAL,141822,270,0.1418,1,dream-home,luxury_home,whole_home,other,none,other × whole_home,aspirational,code,aspirational,False,"If home were a dream, it would look like this 🕯️ .",other,classical,aspirational,ai_generated,aspirational_realistic
Dcqg_aVvBdL,https://www.instagram.com/reel/Dcqg_aVvBdL/,suren.space,2026-08-30T12:30:07.108000+00:00,False,,25.5,53000,views,0.4291,0.4167,False,25000,embed_reel,2.12,3_VERY_GOOD,1875,13,0.0354,1,biophilic-bedroom-design,style,bedroom,biophilic,none,biophilic × bedroom,aspirational,code,descriptive,False,Waking up immersed in nature.,bedroom,dark_luxury,aspirational,ai_generated,stylized_dreamy
DW6P0CTAgFb,https://www.instagram.com/reel/DW6P0CTAgFb/,iselin.travel,2026-04-09T11:59:30.047000+00:00,False,,168.5,96200,views,0.4219,0.25,False,22000,embed_reel,4.3727,3_VERY_GOOD,11507,31,0.1196,1,tropical-house,style,whole_home,tropical,ocean_beach,tropical × whole_home,aspirational,code,aspirational,False,🌺🌞🌴..and the ocean in the backyard ofc #futurehouse #tropicalparadise #islandlife,other,tropical,aspirational,real_footage,real_existing
DclLMq5sj1f,https://www.instagram.com/reel/DclLMq5sj1f/,cozy_winter_homes,2026-08-28T10:43:29.228000+00:00,False,,27.6,82000,views,0.4069,0.3333,False,27000,embed_reel,3.037,3_VERY_GOOD,7047,131,0.0859,1,cozy-cabin-in-the-snow,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,question,code,question,False,What Would Your First Night in This Cabin Feel Like?,whole_home,cozy_rustic,question,ai_generated,stylized_dreamy
DcEqTG4vzoV,https://www.instagram.com/reel/DcEqTG4vzoV/,alexmathiashomes,2026-08-15T19:40:18.634000+00:00,False,,40.2,16300,views,0.4055,0.3333,False,2000,embed_reel,8.15,4_VIRAL,44,5,0.0027,1,desert-house,unusual_home,whole_home,tropical,desert,tropical × whole_home,aspirational,code,aspirational,False,Experience modern desert living.,whole_home,modern_luxury,aspirational,unclear,aspirational_realistic
DUWZXEPiLip,https://www.instagram.com/reel/DUWZXEPiLip/,luxuryhouseview,2026-02-04T20:47:28.760000+00:00,False,,232.1,159000,views,0.396,0.3333,False,389000,embed_reel,0.4087,1_NORMAL,12334,93,0.0776,2,futuristic-house;futuristic-houses,future_arch,whole_home,futuristic,none,futuristic × whole_home,aspirational,code,aspirational,False,"Not just a home, it's a lifestyle illuminated in elegance.""🖤💎 #LuxuryHome #ModernVilla #DreamHouse #EliteLiving #nightvi",pool,modern_luxury,aspirational,unclear,aspirational_realistic
DHdW06gSdo7,https://www.instagram.com/reel/DHdW06gSdo7/,ayeshadeary5,2025-03-21T10:51:54.009000+00:00,False,,552.5,442000,views,0.3943,0.5,False,16500,embed_reel,26.7879,5_EXTREME_OUTLIER,43863,,0.0992,1,dream-bedrooms,luxury_room,bedroom,other,none,other × bedroom,choice,code,choice,False,Choose your new dreamy bedroom,bedroom,cozy_rustic,choice,ai_generated,stylized_dreamy
DT2fx5RE9eU,https://www.instagram.com/reel/DT2fx5RE9eU/,vkuoo,2026-01-23T11:27:52.443000+00:00,False,,244.5,163000,views,0.3942,0.3333,False,92000,embed_reel,1.7717,2_GOOD,4240,178,0.026,1,midjourney-architecture,ai,whole_home,other,none,other × whole_home,curiosity,code,question,True,🏗️✨ DESIGN 10 BUILDINGS IN 10 SECONDS?,whole_home,industrial,curiosity,ai_generated,aspirational_realistic
DbZMhRAhknf,https://www.instagram.com/reel/DbZMhRAhknf/,remodel_design_,2026-07-29T22:32:45.402000+00:00,False,,57.1,73700,views,0.3941,0.4545,False,77000,embed_reel,0.9571,2_GOOD,3594,33,0.0488,1,waterfall-house,fantasy_dream,whole_home,minimalist,lake_river,minimalist × whole_home,aspirational,code,aspirational,False,"Living with Water, Moss & Lotus Ponds 🌲 #MinimalistDesign #VillaInterior #F",whole_home,minimalist,aspirational,ai_generated,stylized_dreamy
DalEcR1iYPK,https://www.instagram.com/reel/DalEcR1iYPK/,relaxinoffgrid,2026-07-09T16:41:39.780000+00:00,False,,77.3,79100,views,0.3926,0.25,False,1000000,embed_reel,0.0791,1_NORMAL,5316,46,0.0672,1,cozy-cabin-in-the-snow,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,pov,code,fantasy,False,Imagine spending a winter nights in this rustic log 🪵 loft cabin.,bedroom,cozy_rustic,pov,ai_generated,stylized_dreamy
Dc75XN4M8V2,https://www.instagram.com/reel/Dc75XN4M8V2/,casa.mees,2026-09-06T06:30:10.377000+00:00,False,,18.7,123000,views,0.3923,0.1667,False,22000,embed_reel,5.5909,4_VIRAL,906,19,0.0074,1,japandi,style,other,japandi,none,japandi × other,descriptive,code,descriptive,False,JAPANDI KÜCHE Unbedingt als Inspiration speichern 📌✨,kitchen,minimalist,descriptive,real_footage,real_existing
DXNO5bbDWVp,https://www.instagram.com/reel/DXNO5bbDWVp/,roomify.design,2026-04-16T20:57:04.143000+00:00,False,,161.1,353000,views,0.3767,0.3333,False,62000,embed_reel,5.6935,4_VIRAL,3738,,0.0106,1,bedroom-design,room_generic,bedroom,modern_luxury,none,modern_luxury × bedroom,curiosity,code,descriptive,False,Day 5 of styling the same house… and this one might be my favorite 🤍 Search: modern luxury bedroom design From an empty,bedroom,modern_luxury,curiosity,ai_generated,aspirational_realistic
DXoxkiRAfVG,https://www.instagram.com/reel/DXoxkiRAfVG/,marleyandsamhomediy,2026-04-27T13:39:32.731000+00:00,False,,150.4,1100000,views,0.3729,0.3333,False,110000,embed_reel,10.0,4_VIRAL,26492,,0.0241,1,modern-architecture,architecture,whole_home,japandi,none,japandi × whole_home,descriptive,code,descriptive,False,Old House Exterior to Modern Zen Facade ⛩️🌿 First impressions are everything!,whole_home,minimalist,descriptive,ai_generated,aspirational_realistic
DPBx1_5jofK,https://www.instagram.com/reel/DPBx1_5jofK/,treehouseocala,2025-09-25T14:00:23.756000+00:00,False,,364.4,588000,views,0.3675,0.3333,False,,,,,,,,1,treehouse-hotel,hotel_resort,whole_home,modern_luxury,forest,modern_luxury × whole_home,aspirational,heuristic,aspirational,False,Send this to the person you'd escape to our luxury treehouse with this fall 🍂✨ #explore #explorepage #airbnb #treehouse,,,,,
DUgQGfBCMKS,https://www.instagram.com/reel/DUgQGfBCMKS/,lavender.a1,2026-02-08T16:38:58.651000+00:00,False,,228.3,1400000,views,0.3636,0.3333,False,63000,embed_reel,22.2222,5_EXTREME_OUTLIER,163434,362,0.1167,1,cozy-rain,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,descriptive,code,descriptive,False,My favorite kind of therapy🌧️.,other,other,descriptive,real_footage,real_existing
DZo2EB6tuaL,https://www.instagram.com/reel/DZo2EB6tuaL/,glasshouseabuja,2026-06-16T07:21:35.182000+00:00,False,,100.7,32900,views,0.3502,0.4167,False,10000,embed_reel,3.29,3_VERY_GOOD,57,,0.0017,1,glass-house,unusual_home,whole_home,other,none,other × whole_home,promotional,code,descriptive,False,It's official… The Glasshouse is BACK and better than ever!,whole_home,modern_luxury,promotional,real_footage,real_existing
DWqCiqSz5-h,https://www.instagram.com/reel/DWqCiqSz5-h/,luxurydreamhub,2026-04-03T04:55:41.054000+00:00,False,,174.8,133000,views,0.3437,0.3333,False,1000000,embed_reel,0.133,1_NORMAL,2462,19,0.0185,1,ultra-modern-luxury-house-design,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,aspirational,code,descriptive,False,Grandeur in every detail.,whole_home,modern_luxury,aspirational,ai_generated,stylized_dreamy
